,id,last_scraped,name,description,neighborhood_overview,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,city,price,amsterdam,athens,barcelona,berlin,dublin,lisbon,london,paris,rome,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,log_price,lat_long,attr_score,attr_scaled,Entire condo,Entire home,Entire loft,Entire rental unit,Entire serviced apartment,Private room in bed and breakfast,Private room in condo,Private room in home,Private room in rental unit,Room in boutique hotel,Room in hotel,other_prop,amenity_ Hair dryer,amenity_ Iron,amenity_ Dishes and silverware,amenity_ Cooking basics,amenity_ Refrigerator,amenity_ Smoke alarm,amenity_ Bed linens,amenity_ Microwave,amenity_ Carbon monoxide alarm,amenity_ Dedicated workspace,season,fall,spring,summer,winter,beds_perPerson
10,803035404734648612,2023-06-07,Rental unit in Paris · ★4.25 · 1 bedroom · 1 bed · 1 bath,파리 16구역에 위치한 작은 오피스텔 스타일의 숙소 입니다.<br /><br /><b>License number</b><br />7511607881686,,2015-09-21,within an hour,100.0,84.0,0,1,1,48.843571155732846,2.268607899080668,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Rice maker"", ""Mini fridge"", ""Electric stove"", ""Lockbox"", ""Dishes and silverware"", ""Fast wifi \u2013 551 Mbps"", ""Kitchen"", ""Wine glasses"", ""Refrigerator"", ""Self check-in"", ""Microwave""]",4,4,0,4.25,4.25,4.25,4.25,4.25,4.25,4.0,0,2,1.14,paris,84.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4.430816798843313,"(48.843571155732846, 2.268607899080668)",3.21253700369623,8.908607185220832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,summer,0,0,1,0,0.5
11,16909338,2022-12-11,Bright flat for families and groups of friends,"Bright apartment on the eleventh floor in an elegant residence.<br />The apartment has two bedrooms (one double and one for 2 children up to 10 yrs), plus a sofa bed (the sofa turns into a small double bed), two bathrooms (one with a Jacuzzi shower) and a laundry.<br />Located in a dynamic district of Paris, just a few steps from the Canal de l'Ourcq and the cultural center 104, the apartment is ideal for families and groups of friends.<br />It's equipped with a dishwasher, washing machine and dryer, and wifi.<br /><br /><b>The space</b><br />Completely renewed, this flat is the ideal solution for a family or friends vacation.<br />Equipped with double toilets and showers, it will make your daily organization much easier. <br />Located in a prestigious building, it's very quiet and 24/24 hours under surveillance.<br /><br /><b>Other things to note</b><br />The second bedroom has two children beds (160 cm).<br /><br /><b>License number</b><br />7511902794944","Close to the Canal de l'Ourcq, the apartment is locate in the neighborhood  è situato nel quartiere La Villette, a new and dynamic area in the city. The subway line 7 (Crimée) or the RER E (Rosa Parks) will easily take you to the city center, but you will get to Place de la République only in a 20 minutes walk.<br />Every summer Paris Plage (Paris Beach) is organized on the canal, and the Parc de la Villette organize a cinema under the stars (and many other activities).<br />You can visit the cité des sciences, cité de la musique and the new opera theater, the art and cultural center 104. <br />Cruises on the canal are regularly organized, a different way to discover Paris.<br />The neighborhood is a typical area for families, with movie theaters and shop nearby (Decathlon, Castorama, Leroy Merlin, ecc...).<br />Don't miss the chance to have a drink or eat in one of the many bars on the canal.",2021-12-21,within an hour,90.0,97.0,0,1,1,48.89183,2.37631,Entire rental unit,Entire home/apt,4,2.0,2.0,5.0,"[""Oven"", ""Coffee maker"", ""Room-darkening shades"", ""Cooking basics"", ""Microwave"", ""Hot water"", ""Private patio or balcony"", ""Washer"", ""Lockbox"", ""Dryer"", ""Hot tub"", ""Heating"", ""Dishwasher"", ""Iron"", ""Essentials"", ""Hangers"", ""Stove"", ""Paid parking off premises"", ""Babysitter recommendations"", ""Dishes and silverware"", ""Long term stays allowed"", ""Elevator"", ""Smoke alarm"", ""Self check-in"", ""Kitchen"", ""Bed linens"", ""Outdoor furniture"", ""Wifi""]",12,3,0,4.55,4.64,4.45,4.64,4.82,4.45,4.27,0,22,0.17,paris,130.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4.867534450455582,"(48.89183, 2.37631)",3.3018667014224787,9.156325168267264,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,winter,0,0,0,1,1.25
12,802988422849428185,2023-06-09,Condo in Greater London · 1 bedroom · 1 bed · 1.5 baths,"Double room in great location. (Zone 2)<br />Fully renovated clean flat.<br />Walking distance to shops, restaurants, pubs etc.<br />Asda superstore 0.9m away<br />WiFi<br />50"" TV withSky with Netflix, Prime, Disney and AppleTV in front room.<br />Outdoor seating with view over gardens.<br />Great transportation links, including rail and bus.<br /><br />Guest access<br />Access to the full flat, with exception of the 2nd bedroom which will be locked.",,2022-12-23,within an hour,100.0,100.0,0,1,0,51.46704171875117,-0.1484741306884807,Entire condo,Entire home/apt,4,1.5,1.0,1.0,"[""Room-darkening shades"", ""Freezer"", ""Oven"", ""Hot water"", ""Security cameras on property"", ""Washer"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Heating"", ""First aid kit"", ""Body soap"", ""Private entrance"", ""Hair dryer"", ""Elevator"", ""Cleaning products"", ""Baking sheet"", ""Microwave"", ""Wifi"", ""Cooking basics"", ""Drying rack for clothing"", ""Essentials"", ""Single level home"", ""Barbecue utensils"", ""Host greets you"", ""Carbon monoxide alarm"", ""Coffee"", ""Cleaning available during stay"", ""Fire extinguisher"", ""Private patio or balcony"", ""Outdoor furniture"", ""Bed linens"", ""TV"", ""Piano"", ""Refrigerator"", ""Clothing storage"", ""Wine glasses"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Hangers"", ""Portable fans"", ""Hot water kettle"", ""Outdoor dining area"", ""Laundromat nearby"", ""Sound system"", ""Dishwasher"", ""Iron"", ""Dedicated workspace"", ""Backyard"", ""Toaster"", ""Bathtub"", ""Dishes and silverware"", ""Blender"", ""Paid parking off premises"", ""Kitchen"", ""Books and reading material"", ""Dining table"", ""Indoor fireplace""]",1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,1.0,london,130.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4.867534450455582,"(51.46704171875117, -0.1484741306884807)",3.159860544284145,8.76253139394728,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,summer,0,0,1,0,0.25
13,699286696181845070,2022-12-13,"Monolocale Moderno, tramonto perfetto in relax!","Appartamento con tutti i comfort: app tv, Wi-Fi, lavatrice, lavastoviglie, Nespresso elettrodomestici dyson. <br />Ottimo per brevi e lunghi periodi, per weekend in relax.<br />Goditi il tramonto in un angolo tranquillo!",,2013-11-08,within a few hours,90.0,56.0,0,1,1,41.87830961419748,12.539011649787426,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""TV"", ""Kitchen"", ""Air conditioning"", ""Smoking allowed"", ""Wifi"", ""Long term stays allowed"", ""Outdoor dining area"", ""Washer"", ""Pets allowed"", ""City skyline view""]",4,4,0,4.75,4.5,4.5,4.5,4.5,4.75,3.5,0,1,1.4,rome,145.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4.976733742420574,"(41.87830961419748, 12.539011649787426)",3.4682356946217605,9.617678922794546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winter,0,0,0,1,0.5
14,47590635,2022-12-13,Colosseo Studios Luxury Apartment Rome,"Deco's Place Teodora è uno splendido appartamento situato al terzo piano di uno stabile residenziale nel quartiere Celio,a due passi dal Colosseo.<br />Completamente ristrutturato,l'appartamento è dotato di ogni comfort ed è l'ideale per le famiglie o coppie di amici che vogliono soggiornare e vivere Roma come se fossero cittadini Romani.<br />L'appartamento dista circa 200m dalla stazione della metro Colosseo e percorrendo Via dei Fori Imperiali a piedi è possibile raggiungere Piazza Venezia in 15 minuti<br /><br /><b>The space</b><br />É composto da un ampio ingresso, due camere da letto con bagno privato, un salotto con divano letto e bagno, un bagno di servizio e una cucina con balcone arredato. Ogni stanza è dotata di aria condizionata ed è possibile usufruire di elettrodomestici quali lavatrice, ferro da stiro, lavastoviglie, forno, forno a microonde, macchina del caffè e tv.<br /><br /><b>License number</b><br />QA/2020/32644","Teodora è immersa nel Rione Celio, un quartiere ricco di storia, caratterizzato dalla presenza di tre chiese importanti quali la Basilica di San Clemente, la Chiesa di San Giovanni e Paolo al Celio e la Basilica dei Santi Quattro Coronati, oggi sede di un convento di suore di clausura.<br />Passeggiando per il quartiere ci si imbatte nel Clivio di Scauro, un'antica strada romana con archi medievali che solcano la via; Villa Celimontana, un parco pubblico risalente al Cinquecento, oggi scenario di diversi eventi culturali.<br />Il Rione ha mantenuto la sua identità e unicità grazie anche alla presenza di numerosi ristoranti tipici romani, enoteche, bar e pub e anche alla presenza del mercato rionale di frutta e verdura .",2020-07-08,within an hour,100.0,100.0,1,1,1,41.88853,12.49619,Entire rental unit,Entire home/apt,6,4.0,2.0,3.0,"[""TV"", ""Essentials"", ""AC - split type ductless system"", ""First aid kit"", ""Extra pillows and blankets"", ""Stainless steel oven"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Body soap"", ""Hot water"", ""Clothing storage: wardrobe and closet"", ""Children\u2019s dinnerware"", ""Microwave"", ""Paid parking garage on premises"", ""Cooking basics"", ""Room-darkening shades"", ""Iron"", ""Crib"", ""Central heating"", ""Dining table"", ""Bidet"", ""Stainless steel gas stove"", ""Coffee"", ""Host greets you"", ""Wifi"", ""Outdoor furniture"", ""Hot water kettle"", ""Free washer \u2013 In unit"", ""Private entrance"", ""Refrigerator"", ""High chair"", ""Bathtub"", ""Kitchen"", ""Baking sheet"", ""Paid parking garage off premises"", ""Drying rack for clothing"", ""Hangers"", ""Shower gel"", ""Pack \u2019n play/Travel crib"", ""Coffee maker: Nespresso"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""Bed linens"", ""Children\u2019s books and toys"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Courtyard view"", ""Freezer"", ""Wine glasses"", ""Fire extinguisher"", ""Smoke alarm"", ""Long term stays allowed"", ""Safe"", ""Dishes and silverware"", ""Shampoo"", ""Pets allowed"", ""City skyline view"", ""Free street parking""]",5,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,3,0.35,rome,207.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5.332718793265369,"(41.88853, 12.49619)",12.530909151386997,34.749155317107565,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,winter,0,0,0,1,0.5
15,9474146,2022-12-10,Our lovely 2-br flat with garden,"Our wonderful, fully renovated 2 bedroom flat provides great conditions, in a very quiet, small village-like area in Paris. You will enjoy the brightness of the living room with no facing building and the lovely private garden.<br /><br /><b>The space</b><br />Enjoy our private garden !<br /><br /><b>Other things to note</b><br />Retreat from the noise and pollution of the tourist areas, but stay within walking distance of the centre in an oasis of calm.<br /><br /><b>License number</b><br />7511405302631","Retreat from the noise and pollution of the tourist areas, but stay within walking distance of the centre in an oasis of calm.",2015-11-15,within a few hours,100.0,67.0,0,1,1,48.82616,2.31713,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,"[""Children\u2019s books and toys"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Bosch refrigerator"", ""Pocket wifi"", ""Drying rack for clothing"", ""Room-darkening shades"", ""Cooking basics"", ""Microwave"", ""Hot water"", ""Private patio or balcony"", ""Washer"", ""Books and reading material"", ""Dryer"", ""Wine glasses"", ""Laundromat nearby"", ""Heating"", ""Shampoo"", ""Clothing storage: wardrobe and closet"", ""Bathtub"", ""Freezer"", ""Toaster"", ""Dishwasher"", ""Coffee"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Body soap"", ""Hangers"", ""Stove"", ""Hot water kettle"", ""Dishes and silverware"", ""Stainless steel oven"", ""Smoke alarm"", ""Kitchen"", ""Dining table"", ""Bed linens"", ""Long term stays allowed"", ""Paid street parking off premises""]",63,5,0,4.68,4.84,4.53,4.89,4.86,4.75,4.84,0,1,0.74,paris,140.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4.941642422609304,"(48.82616, 2.31713)",5.343759984438489,14.818649104645688,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,winter,0,0,0,1,0.75
16,18034377,2023-03-14,"Marais, Large charming house with private garden","n the heart of the Marais, this charming house is bright and calm, tastefully decorated, a stone's throw from the Seine, the Picasso Museum, the Place des Vosges, the galleries and the Métro Saint-Paul. A large living room, an equipped American kitchen, a dining-room, and a small private garden. Two bedrooms and a bathroom with shower and bath on the 1st floor. Two double bedrooms and a bathroom with bath on the 2nd floor. Ideal for a large family or several couples.<br /><br /><b>The space</b><br />This place is really exceptional. Everybody says it. It's a real house in Paris, far from the rumors of the city. When you arrive inside, it's a bit like being in the countryside in Paris, hidden by the garden with the possibility of eating your breakfast and meals in the sunny quiet courtyard.<br />The bedrooms are spaceful and quiet.<br /><br /><b>Guest access</b><br />The travelers will have access to the entire house.<br /><br /><b>Other things to note</b><br />You will be welcomed by c","Le Marais is in my view one of the most charming neighborhood of Paris. It is full of art galleries, pretty shops and good restaurants.<br />My canteen: L'Epouvantail, rue de Jarente. <br />A little further, the restaurants of the Red Children's Market, cheap and charming place.<br />Merci, the concept store, Boulevard de Beaumarchais.<br />The list of restaurants is inexhaustible... You will find my favorites on a list at home.<br />Good wine shops, cheese makers and bakeries close to St-Paul Church.",2014-05-03,within a day,100.0,87.0,1,1,1,48.85511,2.36131,other_prop,Entire home/apt,7,2.0,4.0,4.0,"[""Heating"", ""Host greets you"", ""Hot water"", ""Children\u2019s books and toys"", ""Washer"", ""Coffee maker"", ""Essentials"", ""Hair dryer"", ""Dishes and silverware"", ""Iron"", ""Smoke alarm"", ""Kitchen"", ""Shampoo"", ""Private backyard \u2013 Not fully fenced"", ""TV"", ""Hangers"", ""Indoor fireplace"", ""Bathtub"", ""Paid parking off premises"", ""Patio or balcony"", ""Dryer"", ""Wifi""]",7,0,0,5.0,4.86,4.14,5.0,5.0,5.0,4.43,0,1,0.1,paris,600.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6.396929655216146,"(48.85511, 2.36131)",6.084032178369974,16.87147968007236,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,spring,0,1,0,0,0.5714285714285714
17,778125911070414758,2023-06-09,Rental unit in Paris · ★3.83 · 3 bedrooms · 4 beds · 1 bath,"Welcome to Paris!  <br /> <br />This charming 69 square meter apartment is located in the heart of the 10th arrondissement, located on at ground level and can accommodate up to seven people.  <br />Ideally located, you can only love its location near all amenities, centers of interest and the most famous tourist sites.  <br /> <br />We look forward to welcoming you!<br /><br /><b>The space</b><br />Located on a quiet courtyard, the apartment is spacious, bright, warm, pleasant, well appointed and perfectly suited for vacations with family or friends!  <br />It includes a large living room composed of three bedrooms with two double beds and two single beds, a baby bed and a convertible trundle bed for two people; an atypical bathroom; an open and fully equipped kitchen and a well-decorated living room area to relax after a day of walking! <br /> <br />During your stay, you will have at your disposal: Coffee machine, Dishwasher, Oven, Microwave, Washing machine, Tumble dryer, Heating, Re","The 10th arrondissement of the city of Paris is now a popular area on the Rive Droite, where many students share large and old Haussmann apartments, where theaters, cafes and restaurants are rarely empty. Occupying a strategic position between the Grands Boulevards overlooking Montmartre, Place de la République and beyond, Bastille and Belleville but also Stalingrad, the 10th arrondissement seems to be in the middle of everything. In addition, the major and popular transit centers, Gare du Nord and Gare de l'Est, are both located in the 10th arrondissement. <br />Please note that in the event of a reception between 10 p.m. and 00 a.m., late travel costs for your reception could be invoiced to you.",2022-12-09,within an hour,100.0,99.0,0,1,1,48.88314,2.36145,Entire rental unit,Entire home/apt,7,1.0,3.0,4.0,"[""Crib"", ""Essentials"", ""Smoke alarm"", ""Wifi"", ""Washer"", ""Kitchen"", ""Dishwasher"", ""Pets allowed"", ""Oven"", ""Hot water"", ""Carbon monoxide alarm"", ""Bed linens"", ""Refrigerator"", ""Coffee maker"", ""Dryer"", ""Portable fans"", ""Heating"", ""Microwave""]",18,18,1,3.83,3.89,4.0,3.44,4.11,3.39,4.06,0,1,3.67,paris,121.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4.795790545596741,"(48.88314, 2.36145)",4.5274114852432525,12.554853202152604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,summer,0,0,1,0,0.5714285714285714
18,8291470,2022-12-22,Stilvolles Schlafzimmer in Altbau,"Das Schlafzimmer ist Teil einer Altbauwohnung und ist 25qm groß. Hohe Fenster und der eigene Balkon sichern Licht und Großzügigkeit. Einseitig ist die Wand verputzt und dient als ""Galerie"" meiner Architekturmodelle, Kunst und Zeichnungen.",,2015-09-08,within an hour,100.0,99.0,0,1,0,52.53411,13.34069,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""TV with standard cable"", ""Kitchen"", ""Washer"", ""Heating"", ""Long term stays allowed"", ""Wifi"", ""Essentials""]",1,0,0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,0,1,0.01,berlin,30.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.4011973816621555,"(52.53411, 13.34069)",4.483780262201997,12.433860532920132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,winter,0,0,0,1,0.5
19,679057074024209778,2023-06-13,Rental unit in Lisboa · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,"Keep it simple at this peaceful and centrally-located place. Bairro Alto neighborhood is the favorite location for everyone who is coming to enjoy Lisbon. This bedroom has a balcony facing to Rua Luz Soriano, a typical Portuguese street and it has a breathtaking view to the Tejo river. The room is equiped with a desk, a wardrobe, a double bed and the option of place single bed besides for a third person.<br /><br /><b>License number</b><br />87815/AL",,2014-05-01,within an hour,97.0,99.0,0,1,1,38.71099,-9.14698,Private room in rental unit,Private room,3,1.0,1.0,1.0,"[""Essentials"", ""Hot water"", ""Wifi""]",6,6,0,4.17,4.83,3.67,5.0,4.67,5.0,3.67,1,16,0.62,lisbon,75.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.31748811353631,"(38.71099, -9.14698)",5.202707902422115,14.427501052531222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,summer,0,0,1,0,0.3333333333333333
20,39105598,2022-09-14,FLH S. Bento Cozy Flat IV,"Charming one-bedroom apartment with a sunny terrace in S. Bento!<br /><br /><b>The space</b><br />Welcome to Feels Like Home S. Bento Cozy Flat IV!<br /><br />This lovely duplex located just a few minutes from downtown is the ideal choice for your next city break. On the upper floor, you have a spacious bedroom with a comfortable double bed and a bathroom with a shower. Downstairs, you have a well-equipped kitchenette, one toilet and a bright living room with sofa and a private terrace to enjoy the sunny days. <br /><br />Nearby, you can find the Bairro Alto, the nightlife heart of the city where you will find fado houses, trendy bars, and many restaurants.<br />The Rato subway station is just 10 minutes away and it will allow you to get to any point in the city. You can also opt for taking the light rail route 28 that goes through many of the most important and old Lisbon neighborhoods. The train is also available, and it will take you to Belem or further west along the coast to Casca","The apartment is located in São Bento, which is a specific area of the Santos neighborhood and is just a 10 minutes walk to the river. This neighborhood is surrounded by other well-known typical neighborhoods such as Madragoa, Lapa, Estrela, Principe Real and Bairro Alto. <br /><br />Just around the corner, you will find fado houses, trendy bars, miradors with breathtaking views, historic monuments and churches, imperial plazas, and many restaurants.<br /><br />The apartment is situated 2 steps away from Principe Real neighborhood. Presently it is one of Lisbon’s most expensive areas, not only for its centrality in relation to various points of town, but also for the great variety of cultural, commercial, and night experiences it offers. It’s a fancy part of town, surrounded by the most important and typical Lisbon neighborhoods: Castelo, Alfama, Baixa e Chiado. This whole area is within a comfortable walking distance from the apartment. Fado houses, amazing sights, historical monument",2012-10-23,within an hour,99.0,100.0,0,1,1,38.71111,-9.15041,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"[""Washer"", ""Coffee maker"", ""Fire extinguisher"", ""Patio or balcony"", ""Bed linens"", ""Air conditioning"", ""Wifi"", ""Stove"", ""Kitchen"", ""Hot water"", ""Iron"", ""Microwave"", ""TV"", ""Refrigerator"", ""Essentials"", ""First aid kit"", ""Hangers"", ""Long term stays allowed"", ""Hair dryer"", ""Dishes and silverware""]",49,20,2,4.31,4.57,4.65,4.2,4.67,4.76,4.41,1,292,1.38,lisbon,119.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4.77912349311153,"(38.71111, -9.15041)",5.067257248328186,14.051886182129516,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,fall,1,0,0,0,0.5
21,13269507,2023-06-10,Rental unit in London · 1 bedroom · 1 bed · 1 bath,"Spacious double room available in a fantastic and friendly ground floor flat in a period mansion block located very close to Balham Tube station.<br /><br />My place is good for couples, solo adventurers and those travelling to London on business.<br /><br /><b>The space</b><br />The Location:<br />-Based on a quiet road.<br />-5 minute walk to Balham tube and overground stations and the town centre.<br />-Great local pubs, restaurants and cafes.<br />-Very close to Wandsworth Common.<br />-30 minutes into the City<br /><br /><b>Guest access</b><br />Guests can avail of each of the below amenities:<br /><br />-Large, modern, fitted kitchen with dishwasher.<br />-1 recently fitted bathroom.<br />-Huge sitting/dining room.<br />-Communal gardens, great for BBQs in the summer.<br />-Sky with Sports and Movies, and a house Spotify account.",,2015-05-06,within an hour,100.0,99.0,0,1,1,51.4428,-0.15939,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Wifi"", ""Iron"", ""Washer"", ""Breakfast"", ""Smoke alarm"", ""Heating"", ""First aid kit"", ""Kitchen"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Essentials"", ""TV with standard cable"", ""Indoor fireplace""]",2,0,0,0.0,4.742780403076495,4.647491795290415,4.795557363320472,4.804814314216335,4.748677068902659,4.6075336615284606,0,1,0.02,london,40.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.688879454113936,"(51.4428, -0.15939)",2.269434897553462,6.293313979410708,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,summer,0,0,1,0,0.5
22,21990204,2022-12-12,Excellent choice for Excel/O2 visitor- large group,"Currently we provide four rooms in this property ( no living room).<br /><br />Foir nice rooms located on ground floor, 1st and 2nd floor. a double bed and a working desk in both rooms for your convenience. There is a full bathroom+ 1 toilet plus One room with a king size bed and a private ensuite shower.<br /><br />You will enjoy the artistic design in this house. We provide guest kitchen and utility room specially for our guests. Clean bedsheet/ towels/ hair dryer/ shampoo/shower gel are included.<br /><br /><b>The space</b><br />This house is a great choice for large group or companies to visit London&O2/attend EXCEL exhibitions.<br /><br />-- 3 tube stations within 4-10 mins walking distance<br /><br />--Walking distance to Excel, Emirates cable cars, restaurants and etc<br /><br />-- 10-35 mins to most London attractions, incl O2, LCY, Bond Street, etc<br /><br />--On-site parking space upon request (subject to availabilities)<br /><br />--Super fast fibre internet (300 Mbps)<br /","We are unique because of 3S:<br /><br />Super Convenient: EXCEL exhibition centre. Royal Victoria Dock (water sport) London Cable car, The Crystal O2, City airport, Tesco, many restaurants.<br /><br />Super Fashion: summer beach, opera, speed boat race<br /><br />Super FUN!!: Water ski, boating, cable car and more!!!",2017-01-23,within an hour,100.0,100.0,0,1,1,51.50599,0.02004,other_prop,Entire home/apt,8,2.0,4.0,4.0,"[""Conditioner"", ""Shower gel"", ""Smoke alarm"", ""Free parking on premises"", ""Long term stays allowed"", ""Washer"", ""Self check-in"", ""Carbon monoxide alarm"", ""Clothing storage: closet"", ""Hangers"", ""Hot tub"", ""Fire extinguisher"", ""Hot water"", ""Essentials"", ""First aid kit"", ""Kitchen"", ""Heating"", ""Dryer"", ""Lockbox"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""Wifi""]",20,2,0,4.74,4.95,4.84,4.95,4.95,4.89,4.79,0,3,0.33,london,299.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5.700443573390687,"(51.50599, 0.02004)",1.5947155733820513,4.422266451427388,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,winter,0,0,0,1,0.5
